codInst,codCurso,Inst,Curso,Grau,Vagas,Colocados,Nota,Sobras
3242,L186,Instituto Politécnico de Tomar - Escola Superior de Tecnologia de Tomar,Gestão da Edificação e Obras,L1,22,0,,22
3243,9054,Instituto Politécnico de Tomar - Escola Superior de Tecnologia de Abrantes,Comunicação Social,L1,40,26,110.0,14
3243,9123,Instituto Politécnico de Tomar - Escola Superior de Tecnologia de Abrantes,Engenharia Mecânica,L1,25,0,,25
3243,L143,Instituto Politécnico de Tomar - Escola Superior de Tecnologia de Abrantes,Informática e Tecnologias Multimédia,L1,33,2,121.2,31
3243,L177,Instituto Politécnico de Tomar - Escola Superior de Tecnologia de Abrantes,Cinema Documental,L1,25,13,110.9,12
3331,9069,Instituto Politécnico do Porto - Escola Superior de Media Artes e Design,Design,L1,47,47,139.6,0
3331,9213,Instituto Politécnico do Porto - Escola Superior de Media Artes e Design,Multimédia,L1,27,27,172.3,0
3331,9244,Instituto Politécnico do Porto - Escola Superior de Media Artes e Design,Tecnologia da Comunicação Audiovisual,L1,27,27,152.0,0
3331,9645,Instituto Politécnico do Porto - Escola Superior de Media Artes e Design,Fotografia,L1,24,24,151.9,0
3331,L071,Instituto Politécnico do Porto - Escola Superior de Media Artes e Design,Tecnologias e Sistemas de Informação para a Web,L1,34,34,125.2,0
5402,9007,Universidade do Porto - Faculdade de Belas-Artes,Artes Plásticas,L1,84,85,167.5,0
5402,9070,Universidade do Porto - Faculdade de Belas-Artes,Design de Comunicação,L1,54,55,178.0,0
6800,8014,ISCTE - Instituto Universitário de Lisboa,Serviço Social (regime pós-laboral),L1,52,54,140.5,0
6800,8029,ISCTE - Instituto Universitário de Lisboa,Finanças e Contabilidade,L1,92,93,162.5,0
6800,8109,ISCTE - Instituto Universitário de Lisboa,Sociologia (regime pós-laboral),L1,48,49,128.5,0
6800,8366,ISCTE - Instituto Universitário de Lisboa,Informática e Gestão de Empresas (regime pós-laboral),L1,35,35,150.5,0
6800,9019,ISCTE - Instituto Universitário de Lisboa,Ciência Política,L1,57,57,163.0,0
6800,9081,ISCTE - Instituto Universitário de Lisboa,Economia,L1,87,88,170.0,0
6800,9098,ISCTE - Instituto Universitário de Lisboa,Engenharia de Telecomunicações e Informática,L1,60,61,137.8,0
6800,9119,ISCTE - Instituto Universitário de Lisboa,Engenharia Informática,L1,60,62,168.5,0
6800,9147,ISCTE - Instituto Universitário de Lisboa,Gestão,L1,200,203,173.5,0
6800,9156,ISCTE - Instituto Universitário de Lisboa,Gestão de Marketing,L1,60,61,164.0,0
6800,9157,ISCTE - Instituto Universitário de Lisboa,Gestão de Recursos Humanos,L1,55,57,165.5,0
6800,9189,ISCTE - Instituto Universitário de Lisboa,Informática e Gestão de Empresas,L1,60,60,162.0,0
6800,9219,ISCTE - Instituto Universitário de Lisboa,Psicologia,L1,72,77,168.5,0
6800,9240,ISCTE - Instituto Universitário de Lisboa,Sociologia,L1,83,84,149.0,0
6800,9257,ISCTE - Instituto Universitário de Lisboa,Arquitetura,MI,60,60,156.5,0
6800,9448,ISCTE - Instituto Universitário de Lisboa,Antropologia,L1,33,33,134.5,0
6800,9885,ISCTE - Instituto Universitário de Lisboa,Engenharia Informática (regime pós-laboral),L1,35,35,150.5,0
6800,9927,ISCTE - Instituto Universitário de Lisboa,História Moderna e Contemporânea,L1,38,39,136.0,0
6800,L030,ISCTE - Instituto Universitário de Lisboa,Gestão Industrial e Logística,L1,60,61,159.5,0
6800,L188,ISCTE - Instituto Universitário de Lisboa,Ciência de Dados,L1,61,62,154.2,0
6800,L189,ISCTE - Instituto Universitário de Lisboa,Ciência de Dados (regime pós-laboral),L1,30,30,143.0,0
7001,9500,Escola Superior de Enfermagem de Coimbra,Enfermagem,L1,320,329,154.0,0
7002,9500,Escola Superior de Enfermagem de Lisboa,Enfermagem,L1,288,293,156.0,0
7003,9500,Escola Superior de Enfermagem do Porto,Enfermagem,L1,257,258,164.0,0
7005,8138,Instituto Politécnico de Beja - Escola Superior de Saúde,Terapia Ocupacional,L1,26,28,107.5,0
7005,9500,Instituto Politécnico de Beja - Escola Superior de Saúde,Enfermagem,L1,37,39,142.0,0
7010,9500,Universidade do Minho - Escola Superior de Enfermagem,Enfermagem,L1,82,82,162.8,0
7015,8149,Instituto Politécnico de Bragança - Escola Superior de Saúde de Bragança,Dietética e Nutrição,L1,41,25,116.0,16
7015,9500,Instituto Politécnico de Bragança - Escola Superior de Saúde de Bragança,Enfermagem,L1,60,70,145.6,0
7015,9501,Instituto Politécnico de Bragança - Escola Superior de Saúde de Bragança,Enfermagem (entrada no 2.º semestre),L1,50,12,120.1,38
7015,9549,Instituto Politécnico de Bragança - Escola Superior de Saúde de Bragança,Farmácia,L1,53,34,115.2,19
7015,9833,Instituto Politécnico de Bragança - Escola Superior de Saúde de Bragança,Gerontologia,L1,35,1,126.0,34
7015,L068,Instituto Politécnico de Bragança - Escola Superior de Saúde de Bragança,Ciências Biomédicas Laboratoriais,L1,45,40,99.0,5
7020,9500,Instituto Politécnico de Castelo Branco - Escola Superior de Saúde Dr. Lopes Dias,Enfermagem,L1,58,62,140.2,0
7020,9504,Instituto Politécnico de Castelo Branco - Escola Superior de Saúde Dr. Lopes Dias,Fisioterapia,L1,38,41,155.6,0
7020,L066,Instituto Politécnico de Castelo Branco - Escola Superior de Saúde Dr. Lopes Dias,Imagem Médica e Radioterapia,L1,23,23,137.0,0
7020,L067,Instituto Politécnico de Castelo Branco - Escola Superior de Saúde Dr. Lopes Dias,Fisiologia Clínica,L1,23,23,140.7,0
7020,L068,Instituto Politécnico de Castelo Branco - Escola Superior de Saúde Dr. Lopes Dias,Ciências Biomédicas Laboratoriais,L1,31,32,134.3,0
7030,9500,Universidade de Évora - Escola Superior de Enfermagem de São João de Deus,Enfermagem,L1,66,69,148.5,0
7035,8149,Universidade do Algarve - Escola Superior de Saúde,Dietética e Nutrição,L1,33,34,130.5,0
7035,9500,Universidade do Algarve - Escola Superior de Saúde,Enfermagem,L1,33,34,147.8,0
7035,9549,Universidade do Algarve - Escola Superior de Saúde,Farmácia,L1,25,28,125.8,0
7035,L066,Universidade do Algarve - Escola Superior de Saúde,Imagem Médica e Radioterapia,L1,30,30,138.5,0
7035,L068,Universidade do Algarve - Escola Superior de Saúde,Ciências Biomédicas Laboratoriais,L1,35,35,141.9,0
7040,9500,Instituto Politécnico da Guarda - Escola Superior de Saúde da Guarda,Enfermagem,L1,106,115,134.2,0
7040,9549,Instituto Politécnico da Guarda - Escola Superior de Saúde da Guarda,Farmácia,L1,53,22,112.6,31
7040,L101,Instituto Politécnico da Guarda - Escola Superior de Saúde da Guarda,Biotecnologia Medicinal,L1,28,9,112.0,19
7045,8138,Instituto Politécnico de Leiria - Escola Superior de Saúde,Terapia Ocupacional,L1,36,36,133.8,0
7045,8149,Instituto Politécnico de Leiria - Escola Superior de Saúde,Dietética e Nutrição,L1,30,31,137.2,0
7045,9500,Instituto Politécnico de Leiria - Escola Superior de Saúde,Enfermagem,L1,85,85,145.2,0
7045,9504,Instituto Politécnico de Leiria - Escola Superior de Saúde,Fisioterapia,L1,35,35,159.6,0
7045,9890,Instituto Politécnico de Leiria - Escola Superior de Saúde,Terapia da Fala,L1,27,27,126.4,0
7055,9500,Instituto Politécnico de Portalegre - Escola Superior de Saúde,Enfermagem,L1,60,62,133.4,0
7055,9556,Instituto Politécnico de Portalegre - Escola Superior de Saúde,Higiene Oral,L1,20,8,125.7,12
7065,9500,Instituto Politécnico de Santarém - Escola Superior de Saúde de Santarém,Enfermagem,L1,80,85,146.0,0
7075,9500,Instituto Politécnico de Viana do Castelo - Escola Superior de Saúde,Enfermagem,L1,70,72,154.0,0
7080,9500,Universidade de Trás-os-Montes e Alto Douro - Escola Superior de Saúde,Enfermagem,L1,93,94,152.4,0
7085,9500,Instituto Politécnico de Viseu - Escola Superior de Saúde de Viseu,Enfermagem,L1,86,88,145.4,0
7092,9500,Universidade dos Açores - Escola Superior de Saúde - Angra do Heroísmo,Enfermagem,L1,40,40,130.1,0
7093,9500,Universidade dos Açores - Escola Superior de Saúde - Ponta Delgada,Enfermagem,L1,40,40,139.4,0
7105,9745,Escola Superior Náutica Infante D. Henrique,Engenharia de Máquinas Marítimas,L1,56,11,110.3,45
7105,9789,Escola Superior Náutica Infante D. Henrique,Pilotagem,L1,29,32,157.8,0
7105,9924,Escola Superior Náutica Infante D. Henrique,Gestão de Transportes e Logística,L1,38,38,134.2,0
7105,9926,Escola Superior Náutica Infante D. Henrique,Gestão Portuária,L1,22,22,140.0,0
7105,L118,Escola Superior Náutica Infante D. Henrique,Engenharia Eletrotécnica Marítima,L1,30,5,130.8,25
7110,8011,Escola Superior de Hotelaria e Turismo do Estoril,Produção Alimentar em Restauração (regime pós-laboral),L1,26,14,108.6,12
7110,9076,Escola Superior de Hotelaria e Turismo do Estoril,Direção e Gestão Hoteleira,L1,62,63,153.4,0
7110,9163,Escola Superior de Hotelaria e Turismo do Estoril,Gestão do Lazer e Animação Turística,L1,42,43,150.4,0
7110,9177,Escola Superior de Hotelaria e Turismo do Estoril,Gestão Turística,L1,62,64,152.2,0
7110,9183,Escola Superior de Hotelaria e Turismo do Estoril,Informação Turística,L1,52,52,129.2,0
7110,9217,Escola Superior de Hotelaria e Turismo do Estoril,Produção Alimentar em Restauração,L1,42,42,127.2,0
7110,9875,Escola Superior de Hotelaria e Turismo do Estoril,Direção e Gestão Hoteleira (regime pós-laboral),L1,56,58,133.6,0
7110,9995,Escola Superior de Hotelaria e Turismo do Estoril,Gestão do Lazer e Animação Turística (regime pós-laboral),L1,41,43,130.2,0
7110,9996,Escola Superior de Hotelaria e Turismo do Estoril,Gestão Turística (regime pós-laboral),L1,41,43,139.4,0
7210,8141,Instituto Politécnico de Coimbra - Escola Superior de Tecnologia da Saúde de Coimbra,Audiologia,L1,41,41,123.2,0
7210,8149,Instituto Politécnico de Coimbra - Escola Superior de Tecnologia da Saúde de Coimbra,Dietética e Nutrição,L1,38,42,146.5,0
7210,9504,Instituto Politécnico de Coimbra - Escola Superior de Tecnologia da Saúde de Coimbra,Fisioterapia,L1,39,40,165.7,0
7210,9549,Instituto Politécnico de Coimbra - Escola Superior de Tecnologia da Saúde de Coimbra,Farmácia,L1,40,40,144.0,0
7210,9861,Instituto Politécnico de Coimbra - Escola Superior de Tecnologia da Saúde de Coimbra,Saúde Ambiental,L1,36,28,101.0,8
7210,L066,Instituto Politécnico de Coimbra - Escola Superior de Tecnologia da Saúde de Coimbra,Imagem Médica e Radioterapia,L1,36,36,144.4,0
7210,L067,Instituto Politécnico de Coimbra - Escola Superior de Tecnologia da Saúde de Coimbra,Fisiologia Clínica,L1,36,37,150.8,0
7210,L068,Instituto Politécnico de Coimbra - Escola Superior de Tecnologia da Saúde de Coimbra,Ciências Biomédicas Laboratoriais,L1,36,36,155.8,0
7220,8149,Instituto Politécnico de Lisboa - Escola Superior de Tecnologia da Saúde de Lisboa,Dietética e Nutrição,L1,43,43,155.0,0
7220,8152,Instituto Politécnico de Lisboa - Escola Superior de Tecnologia da Saúde de Lisboa,Ortoprotesia,L1,34,35,135.8,0
7220,9504,Instituto Politécnico de Lisboa - Escola Superior de Tecnologia da Saúde de Lisboa,Fisioterapia,L1,47,52,164.9,0
7220,9549,Instituto Politécnico de Lisboa - Escola Superior de Tecnologia da Saúde de Lisboa,Farmácia,L1,53,57,151.2,0
7220,9861,Instituto Politécnico de Lisboa - Escola Superior de Tecnologia da Saúde de Lisboa,Saúde Ambiental,L1,35,35,130.0,0
7220,L066,Instituto Politécnico de Lisboa - Escola Superior de Tecnologia da Saúde de Lisboa,Imagem Médica e Radioterapia,L1,66,67,145.4,0
7220,L067,Instituto Politécnico de Lisboa - Escola Superior de Tecnologia da Saúde de Lisboa,Fisiologia Clínica,L1,46,47,151.2,0
7220,L068,Instituto Politécnico de Lisboa - Escola Superior de Tecnologia da Saúde de Lisboa,Ciências Biomédicas Laboratoriais,L1,65,67,158.4,0
7220,L161,Instituto Politécnico de Lisboa - Escola Superior de Tecnologia da Saúde de Lisboa,Ortóptica e Ciências da Visão,L1,40,43,143.4,0
7230,8138,Instituto Politécnico do Porto - Escola Superior de Saúde,Terapia Ocupacional,L1,62,63,138.5,0
7230,8141,Instituto Politécnico do Porto - Escola Superior de Saúde,Audiologia,L1,33,33,132.0,0
7230,8143,Instituto Politécnico do Porto - Escola Superior de Saúde,Ortóptica,L1,33,33,141.0,0
7230,9504,Instituto Politécnico do Porto - Escola Superior de Saúde,Fisioterapia,L1,62,64,170.5,0
7230,9549,Instituto Politécnico do Porto - Escola Superior de Saúde,Farmácia,L1,62,63,156.5,0
7230,9861,Instituto Politécnico do Porto - Escola Superior de Saúde,Saúde Ambiental,L1,47,48,123.0,0
7230,9890,Instituto Politécnico do Porto - Escola Superior de Saúde,Terapia da Fala,L1,47,47,134.5,0
7230,L066,Instituto Politécnico do Porto - Escola Superior de Saúde,Imagem Médica e Radioterapia,L1,62,63,150.0,0
7230,L067,Instituto Politécnico do Porto - Escola Superior de Saúde,Fisiologia Clínica,L1,47,50,156.5,0
7230,L068,Instituto Politécnico do Porto - Escola Superior de Saúde,Ciências Biomédicas Laboratoriais,L1,62,63,165.0,0
7230,L101,Instituto Politécnico do Porto - Escola Superior de Saúde,Biotecnologia Medicinal,L1,33,34,177.5,0
7230,L136,Instituto Politécnico do Porto - Escola Superior de Saúde,Osteopatia,L1,33,33,141.8,0
