codInst,codCurso,Inst,Curso,Grau,Vagas,Colocados,Nota,Sobras
0902,9145,Universidade Nova de Lisboa - Faculdade de Ciências Sociais e Humanas,Geografia e Planeamento Regional,L1,58,58,0,4,4,0,133.0,0
0902,9181,Universidade Nova de Lisboa - Faculdade de Ciências Sociais e Humanas,História,L1,45,45,0,0,0,0,169.5,0
0902,9182,Universidade Nova de Lisboa - Faculdade de Ciências Sociais e Humanas,História da Arte,L1,40,40,0,1,1,0,144.5,0
0902,9204,Universidade Nova de Lisboa - Faculdade de Ciências Sociais e Humanas,"Línguas, Literaturas e Culturas",L1,76,76,0,5,5,0,159.0,0
0902,9240,Universidade Nova de Lisboa - Faculdade de Ciências Sociais e Humanas,Sociologia,L1,57,57,0,1,1,0,150.5,0
0902,9252,Universidade Nova de Lisboa - Faculdade de Ciências Sociais e Humanas,Tradução,L1,60,60,0,5,5,0,166.5,0
0902,9448,Universidade Nova de Lisboa - Faculdade de Ciências Sociais e Humanas,Antropologia,L1,43,43,0,1,1,0,137.5,0
0902,9917,Universidade Nova de Lisboa - Faculdade de Ciências Sociais e Humanas,Estudos Portugueses,L1,20,20,0,0,0,0,139.5,0
0903,8036,Universidade Nova de Lisboa - Faculdade de Ciências e Tecnologia,Conservação - Restauro,L1,27,27,0,2,2,0,151.4,0
0903,9015,Universidade Nova de Lisboa - Faculdade de Ciências e Tecnologia,Bioquímica,L1,80,80,0,0,0,0,169.6,0
0903,9089,Universidade Nova de Lisboa - Faculdade de Ciências e Tecnologia,Engenharia Civil,L1,50,50,0,0,0,0,132.8,0
0903,9096,Universidade Nova de Lisboa - Faculdade de Ciências e Tecnologia,Engenharia de Materiais,L1,25,25,0,0,0,0,143.0,0
0903,9099,Universidade Nova de Lisboa - Faculdade de Ciências e Tecnologia,Engenharia do Ambiente,L1,55,55,0,0,0,0,144.8,0
0903,9104,Universidade Nova de Lisboa - Faculdade de Ciências e Tecnologia,Engenharia e Gestão Industrial,L1,55,55,0,0,0,0,165.2,0
0903,9113,Universidade Nova de Lisboa - Faculdade de Ciências e Tecnologia,Engenharia Física,L1,28,28,0,0,0,0,174.6,0
0903,9116,Universidade Nova de Lisboa - Faculdade de Ciências e Tecnologia,Engenharia Geológica,L1,20,20,0,0,0,0,130.4,0
0903,9119,Universidade Nova de Lisboa - Faculdade de Ciências e Tecnologia,Engenharia Informática,L1,170,170,0,0,0,0,164.8,0
0903,9123,Universidade Nova de Lisboa - Faculdade de Ciências e Tecnologia,Engenharia Mecânica,L1,75,75,0,0,0,0,165.2,0
