;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
ids;Código Curso;Nome do Curso;Vagas Iniciais;Colocados ;Vagas;Ano;Código Instit.;
477;A006;Economia (ensino em inglês);24;24;24;2018;1517;
478;9121;Engenharia Informática e de Computadores;170;170;170;2018;1518;
479;9257;Arquitetura;47;47;47;2018;1518;
480;9345;Matemática Aplicada e Computação;33;33;33;2018;1518;
481;9357;Engenharia Aeroespacial;80;81;81;2018;1518;
482;9358;Engenharia Biológica;61;61;61;2018;1518;
483;9359;Engenharia Biomédica;57;57;57;2018;1518;
484;9360;Engenharia Civil;129;129;129;2018;1518;
485;9363;Engenharia de Materiais;25;25;25;2018;1518;
486;9367;Engenharia Eletrotécnica e de Computadores;220;220;220;2018;1518;
487;9369;Engenharia Mecânica;160;161;161;2018;1518;
488;9458;Engenharia Física Tecnológica;60;61;61;2018;1518;
489;9461;Engenharia Química;75;75;75;2018;1518;
490;9508;Engenharia do Ambiente;31;31;31;2018;1518;
491;9913;Engenharia Geológica e de Minas;20;20;20;2018;1518;
492;L162;Engenharia Naval e Oceânica;30;30;30;2018;1518;
493;9098;Engenharia de Telecomunicações e Informática;55;55;55;2018;1519;
494;9104;Engenharia e Gestão Industrial;61;61;61;2018;1519;
495;9121;Engenharia Informática e de Computadores;90;90;90;2018;1519;
496;9912;Engenharia Eletrónica;34;34;34;2018;1519;
497;8005;Marketing (regime pós-laboral);20;21;21;2018;3011;
498;8449;Contabilidade (regime de ensino a distância);20;2;20;2018;3011;
499;9056;Contabilidade;78;78;78;2018;3011;
500;9140;Finanças;20;20;20;2018;3011;
501;9205;Marketing;33;33;33;2018;3011;
502;9869;Contabilidade (regime pós-laboral);20;20;20;2018;3011;
503;9888;Finanças (regime pós-laboral);20;20;20;2018;3011;
504;8016;Tecnologias da Informação;25;17;25;2018;3012;
505;8405;Gestão da Qualidade;23;23;23;2018;3012;
506;9109;Engenharia Eletrotécnica;24;4;24;2018;3012;
507;9235;Secretariado e Comunicação Empresarial;24;25;25;2018;3012;
508;9769;Gestão Pública e Autárquica;20;20;20;2018;3012;
509;L021;Gestão Comercial;30;30;30;2018;3012;
510;9500;Enfermagem;82;83;83;2018;3013;
511;9504;Fisioterapia;40;40;40;2018;3013;
512;9890;Terapia da Fala;22;21;22;2018;3013;
513;L066;Imagem Médica e Radioterapia;25;25;25;2018;3013;
514;L135;Tecnologia e Sistemas de Produção;25;23;25;2018;3014;
515;L138;Design de Produto e Tecnologia;37;37;37;2018;3014;
516;9003;Agronomia;49;4;49;2018;3021;
517;9099;Engenharia do Ambiente;25;0;25;2018;3021;
518;9350;Ciência e Tecnologia dos Alimentos;25;1;25;2018;3021;
519;L157;Tecnologias Bioanalíticas;25;0;25;2018;3021;
520;9238;Serviço Social;49;27;49;2018;3022;
521;9563;Desporto;36;26;36;2018;3022;
522;9853;Educação Básica;20;3;20;2018;3022;
523;8437;Solicitadoria (regime de ensino a distância);27;14;27;2018;3023;
524;9119;Engenharia Informática;55;11;55;2018;3023;
525;9152;Gestão de Empresas;50;16;50;2018;3023;
526;9242;Solicitadoria;40;43;43;2018;3023;
527;9254;Turismo;40;29;40;2018;3023;
528;9994;Gestão de Empresas (regime pós-laboral);30;1;30;2018;3023;
529;8015;Solicitadoria (regime pós-laboral);35;38;38;2018;3031;
530;8402;Gestão Pública (regime de ensino a distância);20;9;20;2018;3031;
531;9056;Contabilidade;40;40;40;2018;3031;
532;9140;Finanças;30;31;31;2018;3031;
533;9152;Gestão de Empresas;40;40;40;2018;3031;
534;9242;Solicitadoria;40;41;41;2018;3031;
535;9759;Fiscalidade;30;30;30;2018;3031;
536;9869;Contabilidade (regime pós-laboral);30;30;30;2018;3031;
537;9990;Fiscalidade (regime pós-laboral);20;20;20;2018;3031;
538;9994;Gestão de Empresas (regime pós-laboral);30;31;31;2018;3031;
539;L140;Gestão Pública;25;26;26;2018;3031;
540;8311;Engenharia em Desenvolvimento de Jogos Digitais;30;30;30;2018;3032;
541;8409;Engenharia de Sistemas Informáticos;30;30;30;2018;3032;
542;8417;Engenharia de Sistemas Informáticos (regime pós-laboral);20;20;20;2018;3032;
543;8467;Informática Médica;20;7;20;2018;3032;
544;9104;Engenharia e Gestão Industrial;25;18;25;2018;3032;
545;9112;Engenharia Eletrotécnica e de Computadores;22;10;22;2018;3032;
546;9074;Design Industrial;40;41;41;2018;3033;
547;9470;Design Gráfico;40;40;40;2018;3033;
548;9873;Design Gráfico (regime pós-laboral);25;25;25;2018;3033;
549;8156;Gestão de Atividades Turísticas;45;45;45;2018;3034;
550;8341;Gestão de Atividades Turísticas (regime pós-laboral);30;31;31;2018;3034;
551;8401;Fitofarmácia e Plantas Aromáticas e Medicinais;25;0;25;2018;3041;
552;9085;Enfermagem Veterinária;60;8;60;2018;3041;
553;9086;Engenharia Agronómica;45;0;45;2018;3041;
554;9087;Engenharia Alimentar;25;0;25;2018;3041;
555;9099;Engenharia do Ambiente;35;0;35;2018;3041;
556;9129;Engenharia Zootécnica;23;1;23;2018;3041;
557;L029;Biologia e Biotecnologia;38;4;38;2018;3041;
558;8323;Línguas Estrangeiras: Inglês e Espanhol;30;17;30;2018;3042;
559;8374;Línguas para Relações Internacionais;60;67;67;2018;3042;
560;9082;Educação Ambiental;25;2;25;2018;3042;
561;9084;Educação Social;80;47;80;2018;3042;
562;9563;Desporto;66;69;69;2018;3042;
563;9853;Educação Básica;50;2;50;2018;3042;
564;9898;Arte e Design;55;36;55;2018;3042;
565;9933;Animação e Produção Artística;30;9;30;2018;3042;
566;L088;Relações Lusófonas e Língua Portuguesa;30;1;30;2018;3042;
567;L175;Música em Contextos Comunitários;30;7;30;2018;3042;
568;9056;Contabilidade;55;42;55;2018;3043;
569;9089;Engenharia Civil;40;1;40;2018;3043;
570;9112;Engenharia Eletrotécnica e de Computadores;49;1;49;2018;3043;
571;9119;Engenharia Informática;75;28;75;2018;3043;
572;9123;Engenharia Mecânica;52;3;52;2018;3043;
573;9125;Engenharia Química;24;2;24;2018;3043;
574;9147;Gestão;80;81;81;2018;3043;
575;9186;Informática de Gestão;49;1;49;2018;3043;
576;9910;Engenharia de Energias Renováveis;66;0;66;2018;3043;
577;9991;Gestão (regime pós-laboral);12;1;12;2018;3043;
578;A004;Gestão de Negócios Internacionais (Curso Europeu, ensino em Inglês);60;6;60;2018;3043;
579;L058;Tecnologia e Gestão Industrial;33;3;33;2018;3043;
580;L069;Tecnologia Biomédica;35;8;35;2018;3043;
581;8309;Design de Jogos Digitais;60;36;60;2018;3045;
582;9165;Gestão e Administração Pública;55;11;55;2018;3045;
583;9188;Informática e Comunicações;33;0;33;2018;3045;
584;9205;Marketing;44;35;44;2018;3045;
585;9213;Multimédia;60;18;60;2018;3045;
586;9242;Solicitadoria;79;59;79;2018;3045;
587;9254;Turismo;54;39;54;2018;3045;
588;9662;Comunicação e Jornalismo;25;25;25;2018;3045;
589;8397;Engenharia de Proteção Civil;20;0;20;2018;3051;
590;9003;Agronomia;27;2;27;2018;3051;
591;9085;Enfermagem Veterinária;29;15;29;2018;3051;
592;L093;Biotecnologia Alimentar;25;2;25;2018;3051;
593;L132;Produção de Alimentos e Nutrição Humana;25;0;25;2018;3051;
594;9238;Serviço Social;45;47;47;2018;3052;
595;9485;Secretariado;23;15;23;2018;3052;
596;9850;Desporto e Atividade Física;45;34;45;2018;3052;
597;9853;Educação Básica;34;5;34;2018;3052;
598;8463;Engenharia das Energias Renováveis;25;0;25;2018;3053;
599;9089;Engenharia Civil;25;0;25;2018;3053;
600;9111;Engenharia Eletrotécnica e das Telecomunicações;30;1;30;2018;3053;
601;9118;Engenharia Industrial;25;0;25;2018;3053;
602;9119;Engenharia Informática;50;21;50;2018;3053;
603;9248;Tecnologias da Informação e Multimédia;30;1;30;2018;3053;
604;9147;Gestão;35;8;35;2018;3054;
605;9173;Gestão Hoteleira;35;21;35;2018;3054;
606;9177;Gestão Turística;25;7;25;2018;3054;
607;9242;Solicitadoria;40;28;40;2018;3054;
608;L021;Gestão Comercial;30;1;30;2018;3054;
609;9725;Design de Interiores e Equipamento;42;43;43;2018;3055;
610;9726;Design de Moda e Têxtil;35;36;36;2018;3055;
611;L158;Design de Comunicação e Audiovisual;42;43;43;2018;3055;
612;9016;Biotecnologia;44;44;44;2018;3061;
613;9619;Engenharia Agro-Pecuária;34;5;34;2018;3061;
614;9673;Agricultura Biológica;20;2;20;2018;3061;
615;L009;Ciências Florestais e Recursos Naturais;20;2;20;2018;3061;
616;L015;Tecnologia Alimentar;27;11;27;2018;3061;
617;L024;Tecnologia e Gestão Ambiental;27;6;27;2018;3061;
618;L098;Biodiversidade e Conservação da Natureza;27;3;27;2018;3061;
619;L178;Turismo em Espaços Rurais e Naturais;20;10;20;2018;3061;
620;8093;Animação Socioeducativa (regime pós-laboral);20;10;20;2018;3062;
621;8114;Turismo (regime pós-laboral);22;22;22;2018;3062;
622;8342;Comunicação Organizacional (regime pós-laboral);22;24;24;2018;3062;
623;9054;Comunicação Social;36;39;39;2018;3062;
624;9254;Turismo;40;41;41;2018;3062;
625;9668;Gerontologia Social;42;44;44;2018;3062;
626;9675;Animação Socioeducativa;36;38;38;2018;3062;
627;9717;Comunicação Organizacional;41;43;43;2018;3062;
628;9731;Desporto e Lazer;30;31;31;2018;3062;
629;9774;Língua Gestual Portuguesa;28;16;28;2018;3062;
630;9853;Educação Básica;48;23;48;2018;3062;
631;9894;Comunicação e Design Multimédia;36;37;37;2018;3062;
632;9898;Arte e Design;33;37;37;2018;3062;
633;L095;Gastronomia;20;22;22;2018;3062;
634;L163;Estudos Musicais Aplicados;20;3;20;2018;3062;
635;8519;Secretariado de Direção e Administração;53;57;57;2018;3063;
636;9061;Contabilidade e Auditoria;78;80;80;2018;3063;
637;9152;Gestão de Empresas;100;103;103;2018;3063;
638;9186;Informática de Gestão;41;35;41;2018;3063;
639;9722;Contabilidade e Gestão Pública;45;46;46;2018;3063;
640;9801;Solicitadoria e Administração;70;73;73;2018;3063;
641;L023;Marketing e Negócios Internacionais;53;56;56;2018;3063;
642;L056;Comércio e Relações Económicas Internacionais;34;39;39;2018;3063;
643;9089;Engenharia Civil;20;2;20;2018;3064;
644;9104;Engenharia e Gestão Industrial;23;23;23;2018;3064;
645;9105;Engenharia Eletromecânica;24;6;24;2018;3064;
646;9109;Engenharia Eletrotécnica;43;13;43;2018;3064;
647;9119;Engenharia Informática;140;143;143;2018;3064;
648;9123;Engenharia Mecânica;64;50;64;2018;3064;
649;9540;Bioengenharia;25;19;25;2018;3064;
650;9770;Engenharia Informática (Curso Europeu);18;18;18;2018;3064;
651;9884;Engenharia Eletrotécnica (regime pós-laboral);20;1;20;2018;3064;
652;9885;Engenharia Informática (regime pós-laboral);20;20;20;2018;3064;
653;L133;Engenharia Biomédica - Bioeletrónica;35;14;35;2018;3064;
654;L155;Gestão Sustentável das Cidades;23;13;23;2018;3064;
655;8147;Sistemas e Tecnologias da Informação;30;2;30;2018;3065;
656;9058;Contabilidade e Administração;40;40;40;2018;3065;
657;9119;Engenharia Informática;33;25;33;2018;3065;
658;9147;Gestão;34;34;34;2018;3065;
659;9672;Administração e Marketing;35;35;35;2018;3065;
660;L018;Desenvolvimento Regional e Ordenamento do Território;10;4;10;2018;3065;
661;L146;Gestão de Bioindústrias;10;3;10;2018;3065;
662;8337;Imagem Animada;25;25;25;2018;3081;
663;9023;Ciências da Comunicação;37;40;40;2018;3081;
664;9070;Design de Comunicação;35;29;35;2018;3081;
665;9084;Educação Social;30;31;31;2018;3081;
666;9563;Desporto;37;38;38;2018;3081;
667;9853;Educação Básica;24;8;24;2018;3081;
668;9147;Gestão;70;79;79;2018;3082;
669;9148;Gestão (regime noturno);23;8;23;2018;3082;
670;9173;Gestão Hoteleira;45;47;47;2018;3082;
671;9205;Marketing;32;35;35;2018;3082;
672;9254;Turismo;60;60;60;2018;3082;
673;9089;Engenharia Civil;23;2;23;2018;3083;
674;9123;Engenharia Mecânica;23;9;23;2018;3083;
675;9503;Engenharia Elétrica e Eletrónica;23;2;23;2018;3083;
676;L028;Tecnologia e Segurança Alimentar;23;5;23;2018;3083;
677;9147;Gestão;30;23;30;2018;3087;
678;9148;Gestão (regime noturno);23;4;23;2018;3087;
679;9254;Turismo;38;41;41;2018;3087;
680;8339;Comunicação Multimédia;50;31;50;2018;3091;
681;9005;Animação Sociocultural;23;7;23;2018;3091;
682;9563;Desporto;55;20;55;2018;3091;
683;9652;Comunicação e Relações Públicas;50;35;50;2018;3091;
684;9853;Educação Básica;23;0;23;2018;3091;
685;9056;Contabilidade;35;7;35;2018;3092;
686;9072;Design de Equipamento;24;4;24;2018;3092;
687;9089;Engenharia Civil;24;0;24;2018;3092;
688;9119;Engenharia Informática;46;9;46;2018;3092;
689;9128;Engenharia Topográfica;20;0;20;2018;3092;
690;9147;Gestão;45;38;45;2018;3092;
691;9157;Gestão de Recursos Humanos;37;32;37;2018;3092;
692;9205;Marketing;28;22;28;2018;3092;
693;9855;Energia e Ambiente;24;3;24;2018;3092;
694;9173;Gestão Hoteleira;43;19;43;2018;3095;
695;9255;Turismo e Lazer;30;12;30;2018;3095;
696;9484;Restauração e Catering;26;10;26;2018;3095;
697;8014;Serviço Social (regime pós-laboral);20;13;20;2018;3101;
698;8132;Desporto e Bem-Estar (regime pós-laboral);20;8;20;2018;3101;
699;8476;Relações Humanas e Comunicação Organizacional (reg. de ensino a distância);20;5;20;2018;3101;
700;9084;Educação Social;40;41;41;2018;3101;
701;9238;Serviço Social;40;41;41;2018;3101;
702;9492;Tradução e Interpretação: Português/Chinês - Chinês/Português;25;27;27;2018;3101;
703;9797;Relações Humanas e Comunicação Organizacional;40;41;41;2018;3101;
704;9851;Desporto e Bem-Estar;28;29;29;2018;3101;
705;9853;Educação Básica;56;19;56;2018;3101;
706;L099;Comunicação e Media;40;42;42;2018;3101;
707;8015;Solicitadoria (regime pós-laboral);25;16;25;2018;3102;
708;9002;Administração Pública;25;26;26;2018;3102;
709;9089;Engenharia Civil;25;1;25;2018;3102;
710;9104;Engenharia e Gestão Industrial;25;9;25;2018;3102;
711;9112;Engenharia Eletrotécnica e de Computadores;35;6;35;2018;3102;
712;9119;Engenharia Informática;100;100;100;2018;3102;
713;9123;Engenharia Mecânica;41;24;41;2018;3102;
714;9147;Gestão;80;84;84;2018;3102;
715;9205;Marketing;46;48;48;2018;3102;
716;9242;Solicitadoria;60;61;61;2018;3102;
717;9627;Contabilidade e Finanças;45;37;45;2018;3102;
718;9648;Engenharia da Energia e do Ambiente;20;3;20;2018;3102;
719;9690;Biomecânica;25;25;25;2018;3102;
720;9741;Engenharia Automóvel;40;38;40;2018;3102;
721;9885;Engenharia Informática (regime pós-laboral);30;12;30;2018;3102;
722;9886;Engenharia Mecânica (regime pós-laboral);15;3;15;2018;3102;
723;9991;Gestão (regime pós-laboral);37;16;37;2018;3102;
724;L055;Jogos Digitais e Multimédia;44;45;45;2018;3102;
725;L104;Engenharia Eletrotécnica e de Computadores (regime pós-laboral);15;0;15;2018;3102;
726;8126;Design Gráfico e Multimédia (regime pós-laboral);25;27;27;2018;3103;
727;8525;Design de Produto - Cerâmica e Vidro;20;20;20;2018;3103;
728;9007;Artes Plásticas;50;53;53;2018;3103;
729;9074;Design Industrial;35;36;36;2018;3103;
730;9243;Teatro;22;22;22;2018;3103;
731;9457;Som e Imagem;65;67;67;2018;3103;
732;9723;Design de Ambientes;30;31;31;2018;3103;
733;9729;Design Gráfico e Multimédia;80;82;82;2018;3103;
734;L127;Programação e Produção Cultural;21;8;21;2018;3103;
735;8514;Gestão de Eventos;25;16;25;2018;3105;
736;9014;Biologia Marinha e Biotecnologia;50;36;50;2018;3105;
737;9016;Biotecnologia;20;15;20;2018;3105;
738;9087;Engenharia Alimentar;20;0;20;2018;3105;
739;9178;Gestão Turística e Hoteleira;50;53;53;2018;3105;
740;9207;Marketing Turístico;30;24;30;2018;3105;
741;9254;Turismo;50;52;52;2018;3105;
742;9848;Animação Turística;25;16;25;2018;3105;
743;L131;Gestão da Restauração e Catering;25;11;25;2018;3105;
744;8307;Artes Visuais e Tecnologias;68;72;72;2018;3112;
745;9005;Animação Sociocultural;27;27;27;2018;3112;
746;9853;Educação Básica;85;84;85;2018;3112;
747;9876;Educação Básica (regime pós-laboral);20;6;20;2018;3112;
748;L134;Mediação Artística e Cultural;23;24;24;2018;3112;
749;8438;Relações Públicas e Comunicação Empresarial (regime pós-laboral);29;29;29;2018;3113;
750;8439;Publicidade e Marketing (regime pós-laboral);29;29;29;2018;3113;
751;9010;Audiovisual e Multimédia;85;86;86;2018;3113;
752;9191;Jornalismo;57;58;58;2018;3113;
753;9222;Publicidade e Marketing;57;59;59;2018;3113;
754;9231;Relações Públicas e Comunicação Empresarial;57;57;57;2018;3113;
755;8015;Solicitadoria (regime pós-laboral);55;56;56;2018;3117;
756;9058;Contabilidade e Administração;118;120;120;2018;3117;
757;9147;Gestão;104;106;106;2018;3117;
758;9242;Solicitadoria;58;58;58;2018;3117;
759;9476;Finanças Empresariais;59;60;60;2018;3117;
760;9870;Contabilidade e Administração (regime pós-laboral);104;108;108;2018;3117;
761;9889;Finanças Empresariais (regime pós-laboral);55;55;55;2018;3117;
762;9991;Gestão (regime pós-laboral);85;87;87;2018;3117;
763;L035;Comércio e Negócios Internacionais (regime pós-laboral);55;60;60;2018;3117;
764;9089;Engenharia Civil;50;23;50;2018;3118;
765;9108;Engenharia Eletrónica e Telecomunicações e de Computadores;83;83;83;2018;3118;
766;9109;Engenharia Eletrotécnica;80;55;80;2018;3118;
767;9121;Engenharia Informática e de Computadores;120;121;121;2018;3118;
768;9123;Engenharia Mecânica;110;110;110;2018;3118;
769;9126;Engenharia Química e Biológica;40;40;40;2018;3118;
770;9455;Engenharia Biomédica;25;25;25;2018;3118;
771;L052;Engenharia Informática e Multimédia;80;80;80;2018;3118;
772;L085;Tecnologias e Gestão Municipal;25;26;26;2018;3118;
773;L117;Matemática Aplicada à Tecnologia e à Empresa;30;30;30;2018;3118;
774;L119;Engenharia Informática, Redes e Telecomunicações;30;30;30;2018;3118;
775;8014;Serviço Social (regime pós-laboral);20;0;20;2018;3121;
776;9238;Serviço Social;35;31;35;2018;3121;
777;9254;Turismo;28;21;28;2018;3121;
778;9773;Jornalismo e Comunicação;35;34;35;2018;3121;
779;9853;Educação Básica;22;0;22;2018;3121;
780;9070;Design de Comunicação;25;8;25;2018;3122;
781;9119;Engenharia Informática;35;3;35;2018;3122;
782;9147;Gestão;43;24;43;2018;3122;
783;9670;Administração de Publicidade e Marketing;30;27;30;2018;3122;
784;9991;Gestão (regime pós-laboral);27;1;27;2018;3122;
785;L033;Tecnologias de Produção de Biocombustíveis;20;0;20;2018;3122;
786;L171;Design de Animação e Multimédia;25;21;25;2018;3122;
787;9003;Agronomia;35;1;35;2018;3123;
788;9085;Enfermagem Veterinária;38;15;38;2018;3123;
789;9130;Equinicultura;25;3;25;2018;3123;
790;8002;Línguas e Culturas Estrangeiras;50;52;52;2018;3131;
791;8096;Gestão do Património (regime pós-laboral);20;20;20;2018;3131;
792;8264;Artes Visuais e Tecnologias Artísticas;25;25;25;2018;3131;
793;9084;Educação Social;50;50;50;2018;3131;
794;9707;Ciências do Desporto;25;25;25;2018;3131;
795;9767;Gestão do Património;30;31;31;2018;3131;
796;9807;Tradução e Interpretação em Língua Gestual Portuguesa;22;22;22;2018;3131;
797;9853;Educação Básica;47;47;47;2018;3131;
798;9878;Educação Musical;20;20;20;2018;3131;
799;9879;Educação Social (regime pós-laboral);40;40;40;2018;3131;
800;8005;Marketing (regime pós-laboral);30;31;31;2018;3134;
801;9009;Assessoria e Tradução;50;53;53;2018;3134;
802;9043;Ciências e Tecnologias da Documentação e Informação;25;25;25;2018;3134;
803;9053;Comunicação Empresarial;45;45;45;2018;3134;
804;9058;Contabilidade e Administração;215;215;215;2018;3134;
805;9205;Marketing;90;90;90;2018;3134;
806;9227;Recursos Humanos;45;45;45;2018;3134;
807;9716;Comércio Internacional;35;35;35;2018;3134;
808;9829;Assessoria e Tradução (regime pós-laboral);27;29;29;2018;3134;
809;9866;Comércio Internacional (regime pós-laboral);25;25;25;2018;3134;
810;9867;Comunicação Empresarial (regime pós-laboral);25;25;25;2018;3134;
811;9870;Contabilidade e Administração (regime pós-laboral);60;60;60;2018;3134;
812;L070;Criatividade e Inovação Empresarial;30;30;30;2018;3134;
813;8316;Engenharia de Sistemas;40;40;40;2018;3135;
814;9089;Engenharia Civil;60;60;60;2018;3135;
815;9104;Engenharia e Gestão Industrial;25;25;25;2018;3135;
816;9110;Engenharia Eletrotécnica - Sistemas Elétricos de Energia;45;45;45;2018;3135;
817;9112;Engenharia Eletrotécnica e de Computadores;155;155;155;2018;3135;
818;9117;Engenharia Geotécnica e Geoambiente;20;16;20;2018;3135;
819;9119;Engenharia Informática;200;200;200;2018;3135;
820;9123;Engenharia Mecânica;120;120;120;2018;3135;
821;9125;Engenharia Química;50;50;50;2018;3135;
822;9455;Engenharia Biomédica;45;45;45;2018;3135;
823;9936;Engenharia Mecânica Automóvel;40;40;40;2018;3135;
824;L089;Biorrecursos;30;30;30;2018;3135;
825;8015;Solicitadoria (regime pós-laboral);20;20;20;2018;3138;
826;8097;Ciências Empresariais (regime pós-laboral);25;25;25;2018;3138;
827;8288;Sistemas de Informação para a Gestão;20;16;20;2018;3138;
828;8398;Segurança Informática em Redes de Computadores;20;20;20;2018;3138;
829;9045;Ciências Empresariais;40;40;40;2018;3138;
830;9119;Engenharia Informática;60;60;60;2018;3138;
831;9242;Solicitadoria;40;40;40;2018;3138;
832;L030;Gestão Industrial e Logística;20;20;20;2018;3138;
833;L091;Segurança do Trabalho e Ambiente;20;20;20;2018;3138;
834;8442;Gestão das Atividades Turísticas (regime pós-laboral);35;35;35;2018;3139;
835;9164;Gestão e Administração Hoteleira;45;45;45;2018;3139;
836;9921;Gestão das Atividades Turísticas;35;35;35;2018;3139;
837;L131;Gestão da Restauração e Catering;33;33;33;2018;3139;
838;8419;Agronomia (regime pós-laboral);33;0;33;2018;3141;
839;9003;Agronomia;50;11;50;2018;3141;
840;L011;Produção Animal;42;7;42;2018;3141;
841;L169;Tecnologia e Gestão Agroindustrial;20;2;20;2018;3141;
842;L172;Dieta Mediterrânica e Ciência dos Alimentos;20;2;20;2018;3141;
